DEPT,NUM,CRN,CRED,CAMPUS,SCHED,CAP,ENROL,Hybrid Course,Remote Synchronous Course,Remote Asynchronous Course,Residential Course
CEE,8900,24811,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8900,27659,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8900,25053,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8900,22009,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8900,20306,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8900,20307,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25003,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25004,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25005,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,26885,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8902,25006,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25048,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25007,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,26893,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8902,33239,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25008,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,26889,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25009,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25010,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25011,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25012,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25013,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25014,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,26248,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8902,25015,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,30378,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25016,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25067,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25017,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25018,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25019,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25020,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25656,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8902,25021,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25022,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25023,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25024,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,33247,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25025,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25725,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8902,25026,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25027,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25152,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25028,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25030,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25029,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25031,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25032,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25033,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25034,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25035,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25036,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25037,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,27054,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,26240,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8902,26233,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8902,25038,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25039,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25040,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25041,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25042,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25043,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,27660,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25054,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25044,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25045,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8902,25046,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,21108,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20264,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,24959,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,25793,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8956,24106,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,22010,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,23455,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,25840,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8956,23448,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,26442,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20269,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,24535,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,23694,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20270,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,21896,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20271,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,26249,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8956,20272,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20273,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,25068,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,22801,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,21005,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,21472,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20274,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,25657,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8956,21016,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20275,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,22977,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20276,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,33248,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,22509,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,25726,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8956,22980,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,22510,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,30461,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20277,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,21057,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,25075,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20278,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20279,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20280,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20282,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,24521,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,21538,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20286,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,24529,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,27055,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,26241,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8956,26234,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CEE,8956,20281,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,22981,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,24541,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20287,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20283,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,24812,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,27661,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,25055,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,22011,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20284,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,8956,20285,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CEE,9000,21109,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20249,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,24851,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,26886,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
CEE,9000,24107,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,22012,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,23456,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,26894,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,23446,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,26890,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20250,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,24396,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,25201,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20251,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,21897,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20252,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,26250,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
CEE,9000,20253,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,30156,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20254,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,25069,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,22802,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,21006,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,21473,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20255,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,25658,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
CEE,9000,21017,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20256,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,30157,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,22982,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20257,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,33249,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,22511,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,25727,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
CEE,9000,22512,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,30376,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20258,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,25153,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,21058,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,22457,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20259,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20260,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20261,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,29152,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20263,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,24522,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,32664,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,21539,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20625,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,24550,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,27056,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,26242,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
CEE,9000,26235,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
CEE,9000,20262,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,22983,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,24412,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20265,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20266,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,24802,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,27662,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,25056,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,22013,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20267,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
CEE,9000,20268,21,Georgia Tech-Atlanta *,Dissertation*,15,0,0,0,0,0
COA,4698,27204,12,Georgia Tech-Atlanta *,Directed Study*,1,0,0,0,0,0
COA,4699,26710,12,Georgia Tech-Atlanta *,Directed Study*,1,0,0,0,0,0
COA,4699,24908,12,Georgia Tech-Atlanta *,Directed Study*,1,0,0,0,0,0
COA,8998,24473,9,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
COA,8998,24454,9,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
COA,8999,23577,21,Georgia Tech-Atlanta *,Directed Study*,25,0,0,0,0,0
COA,9000,21893,21,Georgia Tech-Atlanta *,Dissertation*,10,0,0,0,0,0
COE,2001,22014,2,Georgia Tech-Atlanta *,Lecture*,55,6,1,0,0,0
COE,2001,24614,2,Georgia Tech-Atlanta *,Lecture*,55,1,1,0,0,0
COE,2001,24620,2,Georgia Tech-Atlanta *,Lecture*,55,2,1,0,0,0
COE,2001,30166,2,Georgia Tech-Atlanta *,Lecture*,50,46,1,0,0,0
COE,2001,23305,2,Georgia Tech-Atlanta *,Lecture*,65,3,0,1,0,0
COE,2001,35067,2,Georgia Tech-Atlanta *,Lecture*,25,5,1,0,0,0
COE,2001,22062,2,Georgia Tech-Atlanta *,Lecture*,64,6,1,0,0,0
COE,2001,25554,2,Georgia Tech-Atlanta *,Lecture*,55,8,1,0,0,0
COE,2001,26778,2,Georgia Tech-Atlanta *,Lecture*,55,3,1,0,0,0
COE,2001,26830,2,Georgia Tech-Atlanta *,Lecture*,64,3,1,0,0,0
COE,2001,27466,2,Georgia Tech-Atlanta *,Lecture*,55,1,1,0,0,0
COE,2001,27537,2,Georgia Tech-Atlanta *,Lecture*,50,2,1,0,0,0
COE,2001,26841,2,GT Lorraine-Undergrad Programs,Lecture*,20,0,0,0,0,0
COE,2701,31965,3,GT Lorraine-Undergrad Programs,Lecture*,8,0,0,0,0,0
COE,3001,25540,3,Georgia Tech-Atlanta *,Lecture*,55,2,1,0,0,0
COE,3001,25088,3,Georgia Tech-Atlanta *,Lecture*,55,2,0,1,0,0
COE,3001,30036,3,Georgia Tech-Atlanta *,Lecture*,55,1,0,1,0,0
COE,3001,28225,3,Georgia Tech-Atlanta *,Lecture*,55,6,0,1,0,0
COE,3001,27467,3,Georgia Tech-Atlanta *,Lecture*,70,8,1,0,0,0
COE,3001,29457,3,Georgia Tech-Atlanta *,Lecture*,55,6,0,1,0,0
COE,3001,29931,3,Georgia Tech-Atlanta *,Lecture*,55,12,1,0,0,0
COE,3001,32107,3,Georgia Tech-Atlanta *,Lecture*,55,24,1,0,0,0
COE,3001,26842,3,GT Lorraine-Undergrad Programs,Lecture*,25,2,0,0,0,0
CX,4220,33969,3,Georgia Tech-Atlanta *,Lecture*,60,20,1,0,0,0
CX,4230,33970,3,Georgia Tech-Atlanta *,Lecture*,60,35,0,1,0,0
CX,4232,34882,3,Georgia Tech-Atlanta *,Lecture*,10,0,0,1,0,0
CX,4240,33972,3,Georgia Tech-Atlanta *,Lecture*,70,18,0,1,0,0
CX,4242,25525,3,Georgia Tech-Atlanta *,Lecture*,75,3,0,0,1,0
CX,4640,25261,3,Georgia Tech-Atlanta *,Lecture*,9,3,0,1,0,0
CX,4640,31023,3,Video,Lecture*,10,0,0,0,0,0
CX,4803,33973,3,Georgia Tech-Atlanta *,Lecture*,50,1,0,1,0,0
CSE,6040,25787,3,Georgia Tech-Atlanta *,Lecture*,25,0,0,0,1,0
CSE,6040,27786,3,Online,Lecture*,1400,3,0,0,0,0
CSE,6220,34106,3,Georgia Tech-Atlanta *,Lecture*,200,0,0,1,0,0
CSE,6220,32201,3,Online,Lecture*,250,6,0,0,0,0
CSE,6220,35073,3,Video,Lecture*,10,0,0,0,0,0
CSE,6240,34107,3,Georgia Tech-Atlanta *,Lecture*,100,0,0,1,0,0
CSE,6242,25475,3,Georgia Tech-Atlanta *,Lecture*,220,0,0,0,1,0
CSE,6242,26847,3,Online,Lecture*,400,4,0,0,0,0
CSE,6242,26933,3,GT Lorraine-Graduate Programs,Lecture*,100,0,0,0,0,0
CSE,6242,28523,3,Online,Lecture*,650,4,0,0,0,0
CSE,6242,25637,3,Video,Lecture*,10,0,0,0,0,0
CSE,6242,32294,3,GT Lorraine,Lecture*,30,0,0,0,0,0
CSE,6250,27545,3,Online,Lecture*,300,2,0,0,0,0
CSE,6250,27787,3,Online,Lecture*,50,0,0,0,0,0
CSE,6643,25255,3,Georgia Tech-Atlanta *,Lecture*,100,1,0,1,0,0
CSE,6643,27721,3,Video,Lecture*,10,0,0,0,0,0
CSE,6644,34763,3,Georgia Tech-Atlanta *,Lecture*,20,0,0,1,0,0
CSE,6644,35074,3,Video,Lecture*,10,0,0,0,0,0
CSE,6730,33971,3,Georgia Tech-Atlanta *,Lecture*,150,0,0,1,0,0
CSE,6730,35075,3,Video,Lecture*,10,0,0,0,0,0
CSE,6740,34708,3,Georgia Tech-Atlanta *,Lecture*,25,0,1,0,0,0
CSE,6742,34883,3,Georgia Tech-Atlanta *,Lecture*,50,0,0,1,0,0
CSE,6742,35226,3,Online,Lecture*,50,6,0,0,0,0
CSE,6748,27793,6,Georgia Tech-Atlanta *,Unsupervised Laboratory*,10,0,0,0,1,0
CSE,6748,28524,6,Online,Unsupervised Laboratory*,200,0,0,0,0,0
CSE,7000,30324,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,25967,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,27619,21,Video,Thesis*,10,0,0,0,0,0
CSE,7000,24781,21,Georgia Tech-Atlanta *,Thesis*,5,0,0,0,0,0
CSE,7000,32547,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,33339,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,25973,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,33095,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,24680,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,29203,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,27915,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,29694,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,26687,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,30366,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,30323,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,30331,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7000,33211,21,Georgia Tech-Atlanta *,Thesis*,10,0,0,0,0,0
CSE,7751,35153,3,Georgia Tech-Atlanta *,Lecture*,10,0,1,0,0,0
CSE,7999,23116,21,Georgia Tech-Atlanta *,Directed Study*,50,0,0,0,0,0
CSE,7999,28086,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CSE,8803,34508,3,Georgia Tech-Atlanta *,Lecture*,30,1,1,0,0,0
CSE,8903,25712,21,Georgia Tech-Atlanta *,Directed Study*,10,0,0,0,0,0
CSE,8903,23143,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CSE,8903,23138,21,Georgia Tech-Atlanta *,Directed Study*,15,0,0,0,0,0
CSE,8903,24792,21,Video,Directed Study*,5,0,0,0,0,0
CSE,8903,24005,21,Georgia Tech-Atlanta *,Directed Study*,5,0,0,0,0,0
